Cust_ID,Name,DOB,Salary,Balance,Loan,Attendant
8977,Wesley Johnson,10/2/1973,50319.86,4646.15,13629.15,Marvel
8978,Anthony Hernandez,10/15/2001,67883.16,3020.02,34035.18,Ivy
8979,Kayla Elliott,3/12/1950,31660.15,703,32664.95,Ivy
8980,Cathy Robbins,8/20/1999,35585.24,2335.38,31217.1,Ivy
8981,Jacqueline Cochran,7/19/1947,59257.87,2374.21,14080.65,Marvel
8982,David Singleton,1/10/1959,96003.89,4844.71,14087.4,Currie
8983,Claire Brown,11/25/1987,80505.82,3196.39,43289.35,Currie
8984,Kevin Allen,1/15/1955,36168.86,3360.43,1627.56,Ivy
8985,Mark Kaufman,6/28/1974,89242.26,3709.64,9894.61,Ivy
8986,Renee Lopez,6/11/1949,81261.05,3965.18,30898.37,John
8987,Jennifer Johnson,12/7/1979,72766.26,3357.73,41035.27,Marvel
8988,Tracie Frost,3/2/1996,87420.51,1567.37,18558.93,Currie
8989,David Stewart,8/10/1973,58287.69,4433.21,33018.73,Marvel
8990,James Hull,5/7/1977,45505.07,3794.54,28300.66,Currie
8991,Sara Irwin,8/22/1992,65841.64,3838.42,4162.47,John
8992,Dustin Myers,4/1/1953,68418.92,4984.51,31465.76,Marvel
8993,David Gates,1/28/1973,67682.85,4111.37,40881.27,Marvel
8994,Jessica Mccoy,5/9/1954,69555.17,4231.18,49629.97,Currie
8995,James Woods,6/16/1981,96409.34,4781.32,2452.36,Ivy
8996,Christopher Ramos,3/10/1970,93157.19,1180.1,33342.85,John
8997,John Roach,10/14/1963,91300.19,2739.77,21312.93,Ivy
8998,Carolyn Fisher,10/20/1992,86099.18,3112.55,1479.61,John
8999,Kristie Newton,10/28/1960,96039.97,1981.74,31103.69,John
9000,Nicolas Wilson,5/31/1970,36894.62,4277.32,6998.94,Currie
9001,Michael Lucas,8/26/1977,48558.63,3930.89,19549.78,Currie
9002,Susan Williams,1/19/1945,64653.92,3743.97,13806.99,Currie
9003,Andrea Ortiz,2/2/2005,89257.41,4987.17,18697.01,Currie
9004,Jerry Franklin,6/9/1970,65361.6,1667.22,25142.08,Ivy
9005,Bonnie Johnson,1/18/1993,82362.43,3809.56,18601.27,Marvel
9006,Katherine Gould,1/9/1976,39727.19,2981.32,28083.86,John
9007,Gregory Howard,7/13/2002,47668.97,1908.45,12693.83,Ivy
9008,David Graves,11/18/1999,81224.33,1222.64,32132.73,Marvel
9009,Scott Hall,7/27/1955,41531.38,4531.48,42834.39,Ivy
9010,Linda Buchanan,9/25/1963,54594.92,3179.55,11979.29,Ivy
9011,Wendy Martinez,6/18/2002,48540.64,4212.2,25885.98,John
9012,Charles Adams,12/31/1962,54490.32,2954.05,32785.8,Ivy
9013,Leonard Hicks,11/7/1954,79582.68,1489.9,28666.68,Ivy
9014,Tracy Lee,5/19/1975,55749.3,2018.97,18916.82,John
9015,Brett Davis,12/14/1991,68868.43,2216.92,32467.79,Currie
9016,Kayla Burton,12/29/1979,36995.23,4878.21,2384.06,John
9017,Kim Perez,10/14/1990,86351.24,525.35,19125.41,Marvel
9018,Julie Anderson,7/31/1955,55892.2,4935.5,27098,Ivy
9019,Joshua Henry,4/18/2002,75397.39,4912.08,2010.04,John
9020,Darin Daniel,2/2/1981,80777.27,4982.68,25874.79,John
9021,Willie Austin,4/30/1951,44676.26,2644.65,33058.47,John
9022,Angel Horn DVM,7/8/1970,91927.25,4837.14,38201.18,Currie
9023,Kendra Lewis,3/3/1990,73135.7,2280.2,6555.33,Currie
9024,Terri Coleman,1/11/1978,60010.76,618.32,49537.68,John
9025,Heidi Walter,11/25/1943,42763.46,1509.56,30702.22,Currie
9026,Michael Mills,5/23/1945,95961.07,4753.83,18796.5,Marvel
9027,Joseph Blake,11/16/2000,82854.77,561.94,13205.55,Ivy
9028,Abigail Thomas,10/13/1965,44561.72,2956.97,29071.95,Ivy
9029,Chris Hill,10/27/1951,53639.75,840.21,44203.87,Currie
9030,William Davis,7/10/2002,86677.2,1788.78,26507.7,John
9031,Victoria Allen,2/5/1993,78697.44,896.42,33412.13,Currie
9032,Ray Hunt,9/18/1952,83604.9,4367.88,18527.13,Ivy
9033,Andrew Harvey,11/15/1955,60884.08,3159.82,20019.46,Currie
9034,Katherine Lawson,10/9/1944,80153.34,4559.48,15022.58,Currie
9035,David House,9/15/1984,57054.56,3597.59,35576.23,Marvel
9036,Jill Andrade,6/18/1997,44788.4,4869.63,18600.19,Currie
9037,Joseph Madden,9/10/1959,74287.39,2794.45,10345.1,John
9038,Mary Barnes,10/29/1984,98320.97,3374.2,19100.63,John
9039,Lisa Wilson,1/22/1961,51742.07,3093.39,42837.53,Marvel
9040,Tyler Cline,10/18/1999,62267.87,2679.17,37174.35,Ivy
9041,Benjamin Patrick,4/21/1970,77180.1,4306.82,17397.4,Ivy
9042,Jessica Johnson,1/2/1973,67905.44,3400.36,45433.64,Currie
9043,Zachary Carr,6/19/1962,89039.95,4105.91,4666.8,John
9044,John Maxwell,10/29/1966,83321.99,4038.64,3437.94,Ivy
9045,David Smith,6/18/1962,34080.8,1359.7,7246.05,Ivy
9046,Jenna Gilmore,3/19/1971,99889.49,3425.74,6706.28,Currie
9047,Kimberly Morales,12/25/1973,82668.17,1398.42,5303.88,John
9048,Diane Carroll,9/24/1987,90473.23,3124.94,33405.79,Marvel
9049,Christian Smith,5/4/1959,75583.84,3548.46,30441.28,Marvel
9050,Sarah Thomas,12/12/1973,89939.96,4987.56,32732.67,Marvel
9051,Jasmine Anderson,2/15/1960,37866.81,637.44,34729.94,Ivy
9052,Brandi Long,8/7/1974,54341.65,910.59,38087.11,Currie
9053,Sarah Frank,3/30/1966,91349.47,846.62,11151.67,Currie
9054,Mrs. Michelle Murray MD,3/29/1974,44115.86,2292.63,31492.87,Ivy
9055,Dennis Rollins,4/24/2003,35476.95,4197.15,29422.38,Marvel
9056,Kelly Long,1/17/1971,85168.33,4298.25,47239.34,Ivy
9057,Patrick Ewing,6/11/1974,88484.03,3816.41,12386.02,John
9058,Michael Hernandez,4/6/1950,41385.66,4535.95,3877.42,Currie
9059,Dr. Breanna Garcia,11/25/1991,89804.22,1952.87,33021.26,John
9060,Edward Brown,10/23/1970,78073.75,896.7,37268.47,Marvel
9061,Alicia Davis,12/1/1991,66405.79,761.69,14876.6,Marvel
9062,Thomas Campbell,6/30/2000,88117.51,4334.6,28971.57,Ivy
9063,Brittany Dunlap,4/4/1955,59347.45,3786.96,3917.27,Ivy
9064,Jennifer Poole,10/15/1954,43579.58,3643.77,48042.2,John
9065,Nancy Dorsey,10/16/1989,49939.69,2028.54,6386.32,Marvel
9066,Allen Leblanc,10/14/1989,65361.48,2209.57,4310.96,Marvel
9067,Kristy Griffith,5/31/1961,67193.16,4811.51,3161.4,Ivy
9068,Melissa Brown,8/27/1963,86390.66,787.12,21936.32,Marvel
9069,Kenneth Anderson,2/7/1963,85394.69,3981.79,5760.83,Currie
9070,Frederick Horn,5/2/1975,70695.66,1893.35,37487.76,Currie
9071,Joshua Kim,3/6/2000,84654.98,675.75,45044.83,John
9072,Allison Winters,2/25/2005,43424.14,3841.57,13750.73,John
9073,Tonya Williams,8/11/1966,33504.52,1989.1,31809.88,Currie
9074,Shari Adams,9/12/1996,91154.37,3749.66,3074.58,Currie
9075,Andrew Johnson,1/6/1944,35288.81,3684.44,19941.66,Currie
9076,Devon Lucas,5/7/1979,47268.19,2906.54,15354.16,Currie
9077,Scott Wilson,1/3/1951,78672.33,3998.18,12202.34,Ivy
9078,Kimberly Simmons,2/7/1992,58661.36,3114.67,32591.45,John
9079,Robert Williams,1/7/2001,91341.98,1789.87,7381.17,Ivy
9080,Jennifer Silva,9/15/1983,50858.59,3803.52,43174.82,Marvel
9081,Gabriel Sanders,8/16/1964,30830.99,3151.13,33576.96,Currie
9082,Anita Torres,11/26/1952,51045.89,557.27,35826.02,Marvel
9083,Scott Cortez,4/17/2004,70465.25,4557.4,46831.87,Marvel
9084,Kimberly Kane,9/25/1972,56315.69,2955.4,47176.27,Currie
9085,Sarah Davis,7/11/1966,67441.09,4408.82,28030.96,Ivy
9086,Denise Walton,7/15/1964,91361.87,4472.32,25273.61,John
9087,Candice Carpenter,5/2/1992,93873.95,2502.35,17433.7,Currie
9088,Brandon Davila,1/1/1978,48618.18,2784.47,36063.01,Currie
9089,Amanda Spears,11/10/1968,62349.83,2370.89,27372.24,Ivy
9090,Linda Smith,8/2/1962,68440.08,2522.47,46710.88,Currie
9091,Paul Rose,3/30/1968,96437.87,4528.16,12692.67,Ivy
9092,Wendy Mathis,4/28/1992,99903.21,4046.65,16202.38,Currie
9093,Aaron Martin,8/29/1996,46478.51,1069.37,16488.43,John
9094,Shelly Willis,12/21/1962,80888.59,3246.39,40493.92,Marvel
9095,Diamond Woods,12/21/2000,56462.17,4981.58,5852.98,Marvel
9096,Monica Taylor,4/28/1953,30567.57,3179.98,23326.81,Marvel
9097,Erica Lyons,5/23/1953,30647.68,4036.42,21951.46,Currie
9098,Anthony Wright,8/12/1998,62239.62,3960.78,4583.84,Currie
9099,Michael Koch,5/2/1947,64183.44,2076.43,21129.05,John
9100,Lawrence Berry,8/22/1952,31579.88,2173.32,26155.52,Marvel
9101,Alyssa Ford,10/31/1998,78084.92,3758.34,4190.13,Ivy
9102,Evan Ellis,3/31/1947,50580.24,2749.93,25983.24,Currie
9103,Shannon Sims,7/16/1974,69192.52,3067.57,48002.66,Ivy
9104,Bryan Spencer,8/16/1968,51064.34,3708.08,48966.8,Currie
9105,Tracy Lane,4/16/1998,41699.4,3999.09,27052.31,Currie
9106,William May,9/22/1993,58502.16,1721.82,26239.75,Marvel
9107,Michael Potts,9/11/1977,46259.14,1160.57,14989.9,Ivy
9108,Johnny Johnson,1/25/1972,67436.07,1813.08,49858.66,John
9109,Caroline Rangel,5/14/1996,43918,2783.92,14437.23,Ivy
9110,Heather Shaffer,8/25/1969,65588.42,2039.64,23192.16,Marvel
9111,Mariah Bryant,4/14/1965,41016.5,3057.63,1143.77,Currie
9112,Tina Marsh,9/29/1943,76968.23,740.6,18112.38,John
9113,Laura Shields,11/13/1977,82775.64,2793.88,4500.57,John
9114,Joshua Mueller,11/4/1962,37727.6,2155.93,37447.41,Marvel
9115,Michael Jackson,6/30/1992,62746.17,2906,28489.71,Ivy
9116,Jessica Bell,9/3/1989,34961.02,2401.4,29036.42,Ivy
9117,Jack Craig,9/21/2002,71872.77,1779.02,15039.05,Marvel
9118,Amber Lopez,10/16/1966,48508.3,4568.49,40929.92,Currie
9119,Christopher Nguyen,1/8/1990,66933.71,1331.44,1160.28,Currie
9120,Bobby Davis,5/11/1991,66222.27,3566.15,17346.46,John
9121,Miss Tiffany Bennett,10/10/1987,94704.8,4660.9,33315.38,Marvel
9122,Michael Myers,6/19/1990,68435.83,2924.01,45488.2,Ivy
9123,Thomas Crawford,4/4/1970,70809.89,4443.84,12496.18,Ivy
9124,Debra Morrow,8/15/1945,58115.72,1061.83,27513.9,John
9125,Sandra Schwartz,5/30/1958,96435.57,2722.05,27361.58,Ivy
9126,Jessica Bridges,12/24/1950,84403.01,2556.61,43834.54,Marvel
9127,Alyssa Smith,11/23/2003,49978.37,536.53,3475.33,Currie
9128,Teresa Espinoza,1/1/1948,89094.67,2494.66,21799.3,Currie
9129,Lisa Mccann,4/3/1995,60267.75,2160.63,9940.82,Marvel
9130,Tara Thompson,11/28/1996,88006.7,3514.09,2055.1,Marvel
9131,Michelle Young,9/25/1966,87602.16,4722.48,8204.52,Ivy
9132,Julie Gonzalez,1/19/1971,43220.91,886.06,48847.06,Marvel
9133,Jasmine Campbell,4/19/1972,79079.88,1973.64,11527.58,Marvel
9134,Nicole Weber,5/18/1968,50345.01,2498.29,46816.51,Marvel
9135,Matthew Meyer,2/12/1966,50824.49,2548.33,11057.46,Ivy
9136,Aaron Fisher,12/6/1976,50744.37,3986.64,46633.47,Currie
9137,Brandy Shannon,10/27/1999,80789.78,2495.28,33076.43,Currie
9138,Leslie Davis,10/9/1991,46087.82,622.23,6547.71,Marvel
9139,Dennis Mccoy,7/8/1979,30063.41,3695.47,29513.84,Marvel
9140,Cynthia Rodriguez,5/18/1948,80066.58,4481.73,16607.19,Currie
9141,Tara Durham,6/8/1970,41982.93,2812.57,19774.5,Marvel
9142,Zachary Lopez,10/24/1994,37313.77,3114.99,22568.38,Marvel
9143,Katelyn Curtis,5/16/1989,46626.13,1233.21,21712.64,Ivy
9144,Christian Powell,3/4/1974,56593.04,1492.91,33541.34,Ivy
9145,Joseph Vazquez,1/5/1957,63313.44,1558.27,38650.04,Ivy
9146,Sarah Johnson,12/5/1988,33119.9,2438.34,17129.71,Ivy
9147,Daniel Anderson,12/17/1984,97940.13,4676.65,46293.83,Ivy
9148,Diana Stokes,9/11/1947,80124.41,2848.03,46984.85,Currie
9149,Alexander Patterson,1/12/1976,52623.58,1364.44,2993.83,Ivy
9150,Bryan Smith,5/27/1982,52308.81,1697.39,1730.53,John
9151,Harry Cross,12/9/1949,61397.98,2228.07,21828.25,Ivy
9152,William Young,7/8/1977,73837.14,3304.67,29941.62,Ivy
9153,Ryan Williams,8/18/1951,40246.11,2480.15,14617.33,Marvel
9154,Brian Cabrera,9/16/1974,43225.09,2266,13711.27,Ivy
9155,Catherine Jackson,10/5/1944,90160.42,3041.28,34238.36,Currie
9156,Susan Gentry,10/2/1998,47937.84,1588.26,30483.51,Currie
9157,Lindsey Cantu,2/1/1960,56613.65,855.06,9190.2,Currie
9158,Ryan Watkins,7/3/1999,90989.03,609.86,44340.55,Marvel
9159,Caitlyn Warner,10/13/1992,76420.35,1630.67,34318.83,Ivy
9160,Eric Mahoney,2/16/1961,53919.83,912.16,18766.24,John
9161,Michelle Williams,3/19/1966,77858.97,2013.53,34497.61,Currie
9162,Rachel Garcia,4/15/1984,31377.83,3978.2,6520,Currie
9163,Ashley Gonzalez,10/2/1980,81494.99,3723.32,23944.55,John
9164,Steven Larson,9/8/1983,64091.12,3249.17,9280.24,John
9165,Bradley Dyer,7/14/1954,86922.75,4336.25,3030.13,Currie
9166,Brittany Montgomery,3/7/1986,96824.64,1769.3,17577.99,Marvel
9167,Ashley Cox,8/21/2002,94805.2,4482.74,8386.04,John
9168,Dr. Yvette Lawrence,6/17/1981,93648.55,2296.58,32042.38,Ivy
9169,Andrew Green,1/14/1950,65851.9,2304.02,34029.33,Ivy
9170,Thomas Mooney,4/15/1944,55209.95,2324.08,8285.92,Ivy
9171,David Rodriguez,10/26/1979,62552.47,941.42,2206.04,Ivy
9172,Javier Bailey,6/17/1987,78292.72,4889.71,39847.72,Ivy
9173,Mitchell Gray,12/27/1988,91879.84,1123.28,1100.79,Ivy
9174,Melanie Morales,3/23/1979,44489.04,2033.99,17851.74,Currie
9175,Douglas Barry,2/13/1973,94273.52,1936.85,25234.58,Ivy
9176,Anna Brock,12/18/2005,87062.62,836.06,41113.47,Marvel
9177,Bonnie Hale,1/10/1969,98519.92,1185.17,42089.37,Currie
9178,Jonathan Middleton,3/6/1981,91617.62,701.86,36522.03,Ivy
9179,James King,7/20/1982,49595.61,1815.82,13112.68,John
9180,Andre Park,7/6/1975,37416.91,4399.96,36289.16,Currie
9181,Angela Sanchez,5/11/1980,37856.88,2027.49,13080.42,Currie
9182,Mark Rosario,3/9/1943,50385.63,1056.61,11515.8,Ivy
9183,John Flowers,5/23/1992,72992.86,3405.62,27809.27,Ivy
9184,Patricia Ortiz,6/10/1948,86302.42,4984.7,34263.87,Marvel
9185,Robin Wallace,8/28/1994,92947.52,1545.46,3599.54,Marvel
9186,Meghan Montoya,1/27/1964,73662.74,1758.07,3941.11,Currie
9187,Stephen Brown,10/5/1999,30394.19,4873.31,39424.36,John
9188,Kenneth Underwood,4/23/1943,43042.17,1304.49,43115.37,Ivy
9189,Deborah Hicks,8/30/1949,36980.83,2800.46,30617.6,Ivy
9190,Patrick Oliver,3/22/1959,55432.71,1578.43,22012.57,Currie
9191,Nancy Pratt,7/7/1990,65094.57,4695.58,42420.51,John
9192,Kelly Walsh,9/27/1989,33037.8,4916.84,36712.03,Currie
9193,Holly Dunn,1/22/1951,54393.46,4166.14,29400.12,John
9194,Linda Hoover,6/4/1959,42542.58,1916.53,16668.1,Marvel
9195,Melissa Walter,4/22/1956,75294.91,2315.69,10701.76,Currie
9196,Ryan Boone,3/11/1958,62499.07,1590.38,21514.98,John
9197,Virginia Austin,9/1/1964,64672.24,4508.41,15054.31,John
9198,Dr. Michael Santana,4/10/1990,59938.43,4615.51,17623.67,John
9199,Laura Adams,12/13/1983,96921.38,2384.92,26265.92,Marvel
9200,Barry Thomas,7/15/1954,45031.46,3454.4,9285.6,Currie
9201,Stephen Mckinney,8/5/1972,66166.5,1244.99,40502.66,Ivy
9202,Patricia Grimes,5/30/1945,81521.22,2457.21,8130.94,John
9203,William Ramirez,5/22/1969,68979.11,3341.75,24568.69,John
9204,Frank Bennett,8/25/1981,95031.46,2234.31,37552.6,John
9205,Jeffrey Gonzalez,10/22/2002,56457.78,2109.2,24766.01,Marvel
9206,Marc Wagner,9/23/1950,62457.31,504.5,18690.08,Ivy
9207,Lacey Bennett,3/20/1982,36196.56,4119.32,24269.67,Marvel
9208,Linda Torres,1/4/1976,72629.94,4502.02,42584.86,Marvel
9209,Kyle Ray,7/11/1977,50174.84,4862.59,49531.15,Currie
9210,Ryan Merritt,1/21/1983,41221.63,3736.72,31926.02,Ivy
9211,Marie Grant,10/22/1969,68117.19,2969.57,39878.76,Marvel
9212,Amber Guerrero,4/16/1997,67261.72,1711.78,1709.95,Currie
9213,Henry Calhoun,10/22/1964,35311.01,4996.85,44137.86,Marvel
9214,Teresa Vincent,7/18/1958,78875.08,3153.89,47748.44,Ivy
9215,Jeffery Allison,1/30/1999,73664.05,3565.19,29183.3,Ivy
9216,Maurice Poole,7/8/1960,43231.21,3570.83,37936.44,John
9217,James Blackwell,11/6/1978,62860.44,4303.63,26124.49,John
9218,Thomas Barnes,7/21/1973,80422.6,543.53,15023.98,Ivy
9219,Nicole Becker,5/3/1987,67060.5,1491.11,42760.15,John
9220,Daniel Miller,5/10/1995,57684.24,3494.9,30245,John
9221,Dawn Gibson,1/8/1960,52563.69,4528.16,29389.77,John
9222,Chris Morse,8/8/1953,72727.57,3584.02,33297.48,Marvel
9223,Kristen Allen,1/9/1956,95737.61,2360.71,42944.16,Currie
9224,Jimmy Dixon,2/5/1975,77022.14,2127,36863.4,John
9225,Carolyn Morgan,4/10/1998,35232.21,3820.77,11345.09,John
9226,Donald Mullins,6/25/1955,62247.95,3835.57,23874.35,Ivy
9227,Terri Larson,1/20/2001,92357.69,3231.76,49034.62,Currie
9228,Deborah Frye,6/8/1986,36612.37,1811.6,28173.47,Currie
9229,Stephen Williams,7/7/1949,99221.3,4663.2,46974.02,Currie
9230,Christopher Farrell,10/23/1964,96434.86,2983.46,40855.1,Currie
9231,Joshua Martin,7/8/1992,35479.21,4057.22,33635.15,Currie
9232,Richard Harrison,3/28/1982,95338.93,1464.39,18118.89,Ivy
9233,Zachary Wright,12/11/1962,55419.28,2048.18,15911.65,Marvel
9234,Tiffany Smith MD,8/11/1960,89129.64,4435.61,32527.63,John
9235,Keith Lopez,9/10/1953,59286.83,725.48,22195.5,John
9236,Anthony Elliott,2/11/1983,60859.86,2805.42,40138.93,John
9237,Mary Moreno,4/28/1995,74397.02,2667.67,38262.38,John
9238,Aaron Gill,2/27/1994,84213.42,3880.54,16294.39,John
9239,Jennifer Phillips,11/11/1953,32365.24,1768.52,35433.71,John
9240,Monica Hobbs,7/23/1972,71520.92,1485.8,25232.96,Marvel
9241,Christopher Conley,2/7/1987,43071.31,4667.6,16841.31,John
9242,Karen Taylor,4/25/1958,54216.47,3072.69,21235.36,Currie
9243,Jenna Jimenez,7/26/1990,54357.81,971.1,44872.24,John
9244,Cody Pittman,3/12/1961,62834.22,1368.66,18616.37,Ivy
9245,Allison Ortiz,8/4/1987,53389.55,4994.72,15082.56,Marvel
9246,Brandon Thompson,6/21/1972,37515.28,1380.24,18238.55,Currie
9247,Erica Mcdonald,10/26/1957,40194.01,3247.14,11516.3,Ivy
9248,Laura Herring,12/8/1989,32340.66,2390.58,27687.11,Currie
9249,Anita Parrish,8/11/1947,62917.44,4485.2,8224.39,Currie
9250,Joseph Jenkins,8/5/1956,96811.34,3898.26,41054.75,Currie
9251,Donald Shepherd,9/4/2001,38097.27,3186.28,12053.43,Ivy
9252,Calvin Morrow,7/7/1960,96238.51,548.33,30304.7,Currie
9253,Joshua Beltran,10/30/2001,81335.31,4459.08,7126.25,John
9254,Carla Hoover,9/14/1980,74624.92,2501,48944.2,Ivy
9255,Kathryn Santana,1/6/1965,75169.44,4692.1,23274.2,Currie
9256,Tina Valencia,6/26/1950,87870.94,2729.93,41286.4,Ivy
9257,Michael Bishop,9/17/1968,37484.39,3624.01,38663.74,Currie
9258,Anne Dudley,9/5/1966,65332.8,811.82,35970.96,Currie
9259,Garrett Wade,2/22/1959,78796.38,3853.18,41540.88,Currie
9260,Mark Salazar,4/12/1970,71077.43,2020.98,5922.72,John
9261,Peter Baird,7/20/1953,88294.53,2081.12,34246.36,Currie
9262,Edwin Neal,3/8/1944,35059.02,1033.95,14025.53,Marvel
9263,Kristen Moore,7/22/1944,78349.07,1160.86,39507.71,Ivy
9264,Steven Stone,5/8/1965,67381.94,1335.92,47886.57,Marvel
9265,Mark Johnson,3/5/1965,56541.26,1976.93,45172.99,Ivy
9266,Wendy Harrell,8/28/1966,53819.25,4513.86,6632.66,Ivy
9267,Kayla Powell DVM,2/26/1986,73458.28,2157.17,19108.07,John
9268,Lisa Griffin,1/12/1987,92369.68,3759.63,18851.82,Currie
9269,Ricardo Garcia,1/23/1996,64732.31,872.36,6992.52,Marvel
9270,Megan Gray,1/21/1949,87730.62,3159.94,5808.18,John
9271,Dr. Jay Watts,9/15/1987,58150.95,2668.51,19859.62,Marvel
9272,Don Phillips,8/12/1988,37167.61,4900.81,49611.51,Marvel
9273,Robert Olson,12/13/1981,34305.4,4307.93,28878.19,Ivy
9274,John Schultz,2/9/1966,33593.41,2546.73,31467.3,Currie
9275,Mary Graham,10/29/1957,56610.51,3988.14,24079.93,John
9276,Chelsea Johnson,5/8/1996,53606.64,1368.67,33454.2,Marvel
9277,Miranda Vasquez,11/2/1945,80255.59,3030.51,47876.44,Marvel
9278,Samantha Garrett,11/2/1993,81997.51,835.79,29846.2,Marvel
9279,Tammy Arellano,8/22/1978,33559.78,2066.4,4186.88,Marvel
9280,Mr. Joseph Lynch,9/17/1963,45478.63,1516.38,25151.64,Currie
9281,Denise Roth,9/17/1961,49198.33,3735.09,49644.81,Currie
9282,William Rivera,12/21/1998,68332.84,2705.41,19982.73,Currie
9283,Devin Lopez,10/13/1967,40116.07,3879.82,30100.18,Marvel
9284,Jennifer Mendoza,11/26/1975,39375.89,2818.83,6225.2,Marvel
9285,Shawn Russell,6/1/1962,96065.22,889.18,7917.84,Currie
9286,Dr. Stephanie Williams,12/20/1975,86294.2,3809.15,43859.39,Ivy
9287,Mary Martinez,10/10/1978,42645.84,4249.53,15716.89,Currie
9288,Catherine Turner,1/22/1966,58459.75,4565.89,15967.11,Marvel
9289,Robert Roy,3/6/1956,54893.54,3073.96,19973.44,John
9290,Christina Nelson,8/29/1971,85370.29,3891.13,48357.45,Marvel
9291,Nicole Conway,9/27/1998,65714.9,3884.2,5135.13,Marvel
9292,Andrew Watson,7/23/1953,38949.48,1200.87,41119.44,John
9293,Christopher Lee,2/11/1963,81729.44,1238.99,17736.34,Marvel
9294,Jack Murphy,4/8/1969,57782.16,818.98,42623.93,Marvel
9295,Lindsey Patterson,2/17/1959,48404.7,1939.61,49596.03,Ivy
9296,Courtney Wilson,5/25/1972,56284.9,2630.79,18084.7,Marvel
9297,Melissa Melton,3/21/1988,64842.96,4990.54,7338.46,Marvel
9298,Melinda Wheeler,10/3/1991,54018.09,2439.47,8074.4,John
9299,Amy Warren,6/19/1997,46933.4,3768.09,38178.3,Marvel
9300,Robert Moore,10/12/1993,57895.14,3620.29,8101.16,Marvel
9301,Ashley Coleman,10/8/1985,31342.1,1420.17,13760.66,John
9302,Keith Johnson,7/1/1965,84074.85,763.28,11015.52,Ivy
9303,Jonathan Jones,12/27/2000,41966.14,2957.03,18428.25,Ivy
9304,Christopher Harris,6/18/1978,33073.32,3651.38,4643.96,Ivy
9305,Sandra Simmons,9/22/1982,75758.91,4992.13,42980.38,Marvel
9306,Justin Guerrero,2/22/1975,84175.53,2113.75,43147.17,Currie
9307,Justin Herrera,5/9/1960,86968.04,4533.64,21233.71,Marvel
9308,Destiny Beck,1/18/1987,64545.64,2218.7,30992.29,John
9309,Brandon Young,6/7/1970,44375.77,3602.35,32455.63,Marvel
9310,Tyler Sanchez,10/30/1975,81605.94,3192.14,37713.65,Marvel
9311,Christina Gross,6/11/1946,78979.92,738.4,26513.81,Marvel
9312,Steven Callahan,2/27/1988,47238.95,852.75,26006.47,Currie
9313,Kelly Jones,6/12/1956,93238.54,593.44,31933.89,Currie
9314,Kayla Powers,7/22/1943,37306,2168.75,35449.37,John
9315,Darlene Whitehead,8/29/1999,98788.18,3856.1,17987.83,Currie
9316,Anthony Zamora,8/29/1958,90217.35,1277.4,17188.15,Currie
9317,Amanda Jones,10/28/1980,78152.91,3226.34,14216.2,Currie
9318,Michelle Douglas,8/24/2000,95712.49,1799.73,27893.48,Marvel
9319,Amanda Young,11/17/1959,80561.78,4086.47,18647.63,Marvel
9320,Amber Jackson,12/28/1954,43331.99,4092.78,27475.35,Ivy
9321,Nancy Cooper,10/8/1950,60950.93,3989.37,20893.25,Currie
9322,Cheryl Allen,7/22/1971,35005.21,2861.75,41999.97,Ivy
9323,Tracy Saunders,2/2/1965,57276.02,1780.55,4583.38,Ivy
9324,Chad Clayton,11/24/1943,81912.21,4142.5,29038.32,Ivy
9325,Heather House,10/3/1944,57051.03,1337.45,29205.56,Currie
9326,Steven Miller,1/17/1997,53120.59,1803.92,19802.15,Marvel
9327,Ana Garcia,5/8/1984,71674.9,1327.76,21630.02,John
9328,Adam Short,10/16/1954,91054.32,3533.95,40206.44,Ivy
9329,Jessica Johnson,2/3/2000,33330.82,3588.06,14753.01,Currie
9330,Christine Jones,2/19/1959,56982.93,3436.29,43698.79,Ivy
9331,Patrick Bates,7/27/1951,41076.85,2370.21,44920.82,John
9332,Caitlin Blair,6/14/1944,78674.8,950.77,32880.35,Currie
9333,David Lopez,12/1/1989,37400.72,4600.26,38870.03,Ivy
9334,Robert Nguyen,4/21/1991,76536.54,2784.79,31034.43,Marvel
9335,Erika Garcia,2/1/1947,50032.66,2331.37,26737.7,John
9336,Christopher Brown,11/5/2001,43924.18,3149.71,48367.21,John
9337,Brittney Rodriguez,3/25/1961,95544.68,1367.56,14850.09,Ivy
9338,Cheryl Nguyen,4/20/1969,31296.72,1096.47,8553.4,Currie
